"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Fantastic-looking job posting for a TT hire in Environmental Justice and Cultural Studies @ubcokanagan… https://t.co/xvAbFtP8In",FALSE,1,NA,2021-09-22 17:56:56,TRUE,NA,"1440736888445227022",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","stalebreadzine",1,FALSE,FALSE,NA,NA
"Rick MacPherson discusses $MEEC new 5-year license agreement for patented mercury emissions tech with @proactive_NA… https://t.co/nxQBTZiDtj",FALSE,0,NA,2021-09-22 17:56:49,TRUE,NA,"1440736858162360328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","me2cenvironment",0,FALSE,FALSE,NA,NA
"In 2018, #India 's Ministry of #Environment had started improving #beaches  to help them get the #certification .… https://t.co/9Fq5NaaBnx",FALSE,1,NA,2021-09-22 17:55:55,TRUE,NA,"1440736634190761993",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","murthivsn",0,FALSE,FALSE,NA,NA
"RT @JoyceFdn: 2/2 an important leap forward in creating an equitable #cleanenergy future for all. We applaud the passage of this groundbrea…",FALSE,0,NA,2021-09-22 17:55:50,FALSE,NA,"1440736611356925957",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cubillinois",1,TRUE,FALSE,NA,NA
"How much time do you spend in #nature? 

Take time to appreciate the world around you when you are next outside, it… https://t.co/pB2U6JlCr6",FALSE,0,NA,2021-09-22 17:55:13,TRUE,NA,"1440736456096419845",NA,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>","helloconscious",0,FALSE,FALSE,NA,NA
"RT @safiranand: I found this so true. #trees #environment https://t.co/umIuurxVw1",FALSE,0,NA,2021-09-22 17:54:28,FALSE,NA,"1440736268191625221",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","immanishyadav01",12,TRUE,FALSE,NA,NA
"RT @RotoRub: We are very happy to share our #openaccess integrated #HPS paper that has just been published in @Bio_and_Philo! We discuss lo…",FALSE,0,NA,2021-09-22 17:52:40,FALSE,NA,"1440735816922198016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HpsbJavier",21,TRUE,FALSE,NA,NA
"#ElectricCars help protect the Garden State’s #environment, but a popular new $30 million incentive program is alre… https://t.co/EOVYH3mb3Q",FALSE,0,NA,2021-09-22 17:52:11,TRUE,NA,"1440735691386724363",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ingroupinc",0,FALSE,FALSE,NA,NA
"RT @RenkaPolakova: Please join us on Dec 4 #GlobalCrisisTime4Truth #CreativeSociety https://t.co/w9KtBl0PIk
A few invitations from hundreds…",FALSE,0,NA,2021-09-22 17:49:56,FALSE,NA,"1440735127273820162",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OljaSmiley",39,TRUE,FALSE,NA,NA
"RT @JoyceFdn: Advancing racial equity in Michigan | Joyce Foundation president Ellen Alberding talks with Jim Kirk about the foundation's m…",FALSE,0,NA,2021-09-22 17:49:29,FALSE,NA,"1440735015638237193",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hughdellios",4,TRUE,FALSE,NA,NA
"RT @HenryK_B_: @luisbaram #Climate has became just a nice excuse for destroying the #Environment at expense of taxpayers' money.

#GreenNew…",FALSE,0,NA,2021-09-22 17:48:38,FALSE,NA,"1440734801040789514",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RickBieber81",6,TRUE,FALSE,NA,NA
"RT @RotoRub: We are very happy to share our #openaccess integrated #HPS paper that has just been published in @Bio_and_Philo! We discuss lo…",FALSE,0,NA,2021-09-22 17:48:33,FALSE,NA,"1440734777443688454",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarianoMVillu",21,TRUE,FALSE,NA,NA
"@dadwithoutadad Saving time, ⏰ money 💸 and the Earth! ♻️ How our off-grid homestead is making big changes and helpi… https://t.co/9UcQIijoC2",FALSE,0,"dadwithoutadad",2021-09-22 17:48:22,TRUE,"1440683178339880968","1440734731058909185","1213240561982791683","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rebeka_White",0,FALSE,FALSE,NA,NA
"Some people fight #abortion and establish #abortionban, but some of the same people have no problems to pollute the… https://t.co/BWx49KRWY4",FALSE,0,NA,2021-09-22 17:48:13,TRUE,NA,"1440734696497844228",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RunningInFog",0,FALSE,FALSE,NA,NA
"RT @Enviro_Journal: Underway with an important webinar on supporting #Indigenous employment in the #environment sector, featuring Brendan S…",FALSE,0,NA,2021-09-22 17:47:30,FALSE,NA,"1440734514095874056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fnmpc",2,TRUE,FALSE,NA,NA
"RT @CleanGreenAfri: Your "" day to day"" counts towards good or bad outcomes for the environment. The important question is how green is your…",FALSE,0,NA,2021-09-22 17:47:25,FALSE,NA,"1440734493921320973",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZwProperty",4,TRUE,FALSE,NA,NA
"RT @Cambridge_Uni: Almost all attention on plastic #pollution focuses on the oceans, but researchers have found that Europe's lakes – #Drin…",FALSE,0,NA,2021-09-22 17:47:13,FALSE,NA,"1440734444747321346",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fabianace12",4,TRUE,FALSE,NA,NA
"RT @drishtiias: हाल ही में भारतीय तटरक्षक बल ने तमिलनाडु में मन्नार की खाड़ी और पाक खाड़ी क्षेत्रों में दो टन समुद्री खीरा,जो कि एक प्रतिबं…",FALSE,0,NA,2021-09-22 17:46:53,FALSE,NA,"1440734357639946242",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SakaiitJ",22,TRUE,FALSE,NA,NA
"RT @RotoRub: We are very happy to share our #openaccess integrated #HPS paper that has just been published in @Bio_and_Philo! We discuss lo…",FALSE,0,NA,2021-09-22 17:46:15,FALSE,NA,"1440734201146273799",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AugusteNahas",21,TRUE,FALSE,NA,NA
"Freddie in his less-than-subtle shirt 23 seconds in! 🥳🥳

#rwm21 #zappshelter #wastemanagement #waste #recycling… https://t.co/ASJpDPY2Ck",FALSE,0,NA,2021-09-22 17:45:30,TRUE,NA,"1440734013262417926",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","zappshelter",0,FALSE,FALSE,NA,NA
"RT @climate_mission: Car emissions, chemicals from factories, dust are making air pollution. Inhaling may increase the chance of health pro…",FALSE,0,NA,2021-09-22 17:45:23,FALSE,NA,"1440733981561929730",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsBiswajeet",10,TRUE,FALSE,NA,NA
"#ClimateCrisis #ClimateChange #Environment #Activism —&gt; Op-Ed: For a generation born into climate change, hope isn'… https://t.co/NTkldUvJQ9",FALSE,0,NA,2021-09-22 17:45:13,TRUE,NA,"1440733940331913219",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LuluWalcott1",0,FALSE,FALSE,NA,NA
"RT @eccotarian: ‘ईकोटेरीयन’ ही #जलवायु_परिवर्तन रोक पाएंगे

इस आर्टिकल में #ईकोटेरीयन के बारे में पढ़ें👇
https://t.co/glKxzHMKsl

@st_theac…",FALSE,0,NA,2021-09-22 17:44:50,FALSE,NA,"1440733843342835715",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImAbhaChaudhary",1,TRUE,FALSE,NA,NA
"RT @Enviro_Journal: Underway with an important webinar on supporting #Indigenous employment in the #environment sector, featuring Brendan S…",FALSE,0,NA,2021-09-22 17:44:31,FALSE,NA,"1440733763944665099",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ecocanada",2,TRUE,FALSE,NA,NA
"The World Health Organization has cut its recommended limits for #AirPollution and urged nations to tackle dirty ai… https://t.co/hKeHlO472t",FALSE,0,NA,2021-09-22 17:44:17,TRUE,NA,"1440733706117738500",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarlSiegrist",0,FALSE,FALSE,NA,NA
"Underway with an important webinar on supporting #Indigenous employment in the #environment sector, featuring Brend… https://t.co/tFtkTYH0Vg",FALSE,2,NA,2021-09-22 17:43:02,TRUE,NA,"1440733392492908551",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Enviro_Journal",2,FALSE,FALSE,NA,NA
"RT @1stacytaylor: Online #raffle for the #environment @SPECbc #Vancouver https://t.co/nPCIhRNOth",FALSE,0,NA,2021-09-22 17:42:26,FALSE,NA,"1440733237676969996",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SurfriderVan",2,TRUE,FALSE,NA,NA
"Watch a video from our new Theme Director, Dr Angel Medina-Vaya, as he introduces the #Environment and #Agrifood Th… https://t.co/xNrKcsasO7",FALSE,0,NA,2021-09-22 17:42:02,TRUE,NA,"1440733136938160131",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","CranfieldAgrifo",0,FALSE,FALSE,NA,NA
"RT @climate_mission: Car emissions, chemicals from factories, dust are making air pollution. Inhaling may increase the chance of health pro…",FALSE,0,NA,2021-09-22 17:41:39,FALSE,NA,"1440733041651904513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KambojAnanya",10,TRUE,FALSE,NA,NA
"Online #raffle for the #environment @SPECbc #Vancouver https://t.co/nPCIhRNOth",FALSE,1,NA,2021-09-22 17:40:25,FALSE,NA,"1440732730866556929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1stacytaylor",2,FALSE,FALSE,NA,NA
"Is everything that we consume green? does it have an eco-label? #sustainability #environment #ecolabel https://t.co/cD0XSYw2BD",FALSE,0,NA,2021-09-22 17:40:23,FALSE,NA,"1440732725372018689",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","JanetNyamusi",0,FALSE,FALSE,NA,NA
"You suffering for obesity?but you don't lose her weight?you want lose your weight?don't worry call &amp; whatsapp me I… https://t.co/zCKFyyrYSH",FALSE,0,NA,2021-09-22 17:40:05,TRUE,NA,"1440732648276586496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bishnu1212",0,FALSE,FALSE,NA,NA
"We had some lively discussion in the year 13 class around this video and #DoughnutEconomics today as part of our… https://t.co/OKmLYhKRDz",FALSE,0,NA,2021-09-22 17:40:05,TRUE,NA,"1440732647727067143",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Business_YDB",0,FALSE,FALSE,NA,NA
"#energy #environment 🌍 Plans unveiled for UK's largest low-carbon heat network, to be based in London… https://t.co/945uZNLkRR",FALSE,0,NA,2021-09-22 17:39:21,TRUE,NA,"1440732464612200458",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GillandShaw",0,FALSE,FALSE,NA,NA
"What's Carbon Neutral Flooring? Let's take a look at how some flooring manufacturers are trying to help the environ… https://t.co/j2JdoV2fAp",FALSE,0,NA,2021-09-22 17:38:52,TRUE,NA,"1440732340536315908",NA,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","VendorPriceBook",0,FALSE,FALSE,NA,NA
"#California is running out of #water.   #Drought #environment #science https://t.co/NBuiwY5L49",FALSE,0,NA,2021-09-22 17:38:26,FALSE,NA,"1440732234261012483",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hcrubin2009",0,FALSE,FALSE,NA,NA
"RT @USGS: USGS and partners help understand when/where #bluewingedteal #ducks could transmit #avianflu to domestic #chicken and #turkey fac…",FALSE,0,NA,2021-09-22 17:38:05,FALSE,NA,"1440732144905584641",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tomcassaro",6,TRUE,FALSE,NA,NA
"RT @mel_hogan: If you're part of a centre, lab or group that works at the intersection(s) of #culture / #media / #tech / #environment - ple…",FALSE,0,NA,2021-09-22 17:37:12,FALSE,NA,"1440731923974811661",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EnvMediaLab",3,TRUE,FALSE,NA,NA
"RT @RenkaPolakova: Please join us on Dec 4 #GlobalCrisisTime4Truth #CreativeSociety https://t.co/w9KtBl0PIk
A few invitations from hundreds…",FALSE,0,NA,2021-09-22 17:36:57,FALSE,NA,"1440731858354925574",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iqoralat",39,TRUE,FALSE,NA,NA
"RT @MacPean: #COP26 #Glasgow #COP26Glasgow #Scotland #ClimateChange #environment #GlobalWarming #COP26Scotland #ClimateEmergency #climateem…",FALSE,0,NA,2021-09-22 17:36:47,FALSE,NA,"1440731819574321164",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LoveScottishArt",3,TRUE,FALSE,NA,NA
"RT @GazetteGrocery: Blue Bottle Coffee to go carbon neutral by 2024
https://t.co/lvrmo4dtmN
#BlueBottleCoffee #CarbonEmissions #Sustainabil…",FALSE,0,NA,2021-09-22 17:36:27,FALSE,NA,"1440731733259788295",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BIZZretweet",1,TRUE,FALSE,NA,NA
"RT @FAOLivestock: #DYK | Protecting #animalhealth can help mitigate the effects of #climatechange? 

Healthier animals are more productive…",FALSE,0,NA,2021-09-22 17:35:14,FALSE,NA,"1440731426475761672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ILRI",8,TRUE,FALSE,NA,NA
"#IMF Staff Completes Virtual Mission for 2021 Article IV Consultation and Third Review ... 
https://t.co/70QvCzr9kM… https://t.co/za0XqtLbEv",FALSE,0,NA,2021-09-22 17:34:11,TRUE,NA,"1440731161525772301",NA,"<a href=""http://www.miragenews.com"" rel=""nofollow"">Mirage News Posts</a>","MirageNewsCom",0,FALSE,FALSE,NA,NA
"RT @BobHS: So are the 'sunlit uplands' where the sewage doesn't reach?
#environment #BrexitReality https://t.co/Ams6JVWXUq",FALSE,0,NA,2021-09-22 17:33:51,FALSE,NA,"1440731079384584199",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JRBentley7",51,TRUE,FALSE,NA,NA
"RT @Alex_Verbeek: 🌎

9. Guterres summarized:


""We are weeks away from the U.N. Climate Conference in Glasgow, but seemingly light-years aw…",FALSE,0,NA,2021-09-22 17:33:35,FALSE,NA,"1440731011483004928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DexMacmo",22,TRUE,FALSE,NA,NA
"RT @USGS: USGS and partners help understand when/where #bluewingedteal #ducks could transmit #avianflu to domestic #chicken and #turkey fac…",FALSE,0,NA,2021-09-22 17:33:34,FALSE,NA,"1440731009129988097",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mikeywallace89",6,TRUE,FALSE,NA,NA
"#life #environment #innerworld #divinity #divine #mindset #belief #happiness #blissing #love #prescription… https://t.co/W5D249rPmh",FALSE,0,"pragmaticbelief",2021-09-22 17:33:33,TRUE,"1440725882679672834","1440731002939195396","1294482479311536131","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pragmaticbelief",0,FALSE,FALSE,NA,NA
"Every season except summer is getting shorter, a sign of trouble for people and the #ENVIRONMENT https://t.co/hVJfJCUqsQ #GPWX",FALSE,0,NA,2021-09-22 17:33:09,FALSE,NA,"1440730901437054981",NA,"<a href=""http://www.weather-globe.com"" rel=""nofollow"">weather-globe</a>","TimMelino",0,FALSE,FALSE,NA,NA
"A wet morning and afternoon for volunteers at Flanders Moss @ForthNatureScot today. 

This gave an insight into how… https://t.co/AhbpSfZmw1",FALSE,0,NA,2021-09-22 17:33:03,TRUE,NA,"1440730880025063433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CallanderFringe",0,FALSE,FALSE,NA,NA
"RT @sambad_odisha: ଓଡ଼ିଶାର କେଉଁ ଜିଲ୍ଲାରେ ସବୁଠାରୁ ଅଧିକ ଅଞ୍ଚଳରେ ହେନ୍ତାଳ ବଣ ରହିଛି ?

#Quiz #Environment #ପୁନଶ୍ଚ_ପୃଥିବୀ https://t.co/OQWL7uqIdN",FALSE,0,NA,2021-09-22 17:32:59,FALSE,NA,"1440730861242966026",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PinkeyPalei",4,TRUE,FALSE,NA,NA
"RT @MacPean: #COP26 #Glasgow #COP26Glasgow #Scotland #ClimateChange #environment #GlobalWarming #COP26Scotland #ClimateEmergency #climateem…",FALSE,0,NA,2021-09-22 17:32:25,FALSE,NA,"1440730720448638976",NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>","JFSebastian146",3,TRUE,FALSE,NA,NA
"Micro-robots propelled by air bubbles and ... 
https://t.co/ZZPTjcfGWY
#3D #Agriculture #Architecture #Biological… https://t.co/gS6QmtkE23",FALSE,0,NA,2021-09-22 17:32:25,TRUE,NA,"1440730719781724165",NA,"<a href=""http://www.miragenews.com"" rel=""nofollow"">Mirage News Posts</a>","MirageNewsCom",0,FALSE,FALSE,NA,NA
"RT @safiranand: I found this so true. #trees #environment https://t.co/umIuurxVw1",FALSE,0,NA,2021-09-22 17:31:56,FALSE,NA,"1440730597354184711",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Its_him_Vis_",12,TRUE,FALSE,NA,NA
"RT @BobHS: So are the 'sunlit uplands' where the sewage doesn't reach?
#environment #BrexitReality https://t.co/Ams6JVWXUq",FALSE,0,NA,2021-09-22 17:31:18,FALSE,NA,"1440730438608166926",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Frankie61H",51,TRUE,FALSE,NA,NA
"RT @Enviro_Journal: Learn the latest about the #environment sector in Canada with Enviro News &amp; Views: report on closing the #CircularEcono…",FALSE,0,NA,2021-09-22 17:30:48,FALSE,NA,"1440730311738814466",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CanadianWater",2,TRUE,FALSE,NA,NA
"Rolls Royce completes first flight of all-electric ‘Spirit of Innovation’ aircraft. 

#rollsroyce #electricaircraft… https://t.co/HlH6zHAwyI",FALSE,0,NA,2021-09-22 17:30:32,TRUE,NA,"1440730244462243842",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","heshmore",0,FALSE,FALSE,NA,NA
"Baby Poop Is Loaded With Microplastics | WIRED

#environment #ecosystem #ClimateChange #ClimateAction 
 https://t.co/VsiJAbyVJb from @wired",FALSE,0,NA,2021-09-22 17:30:29,FALSE,NA,"1440730231216623618",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Foxmental_X",0,FALSE,FALSE,NA,NA
"RT @MacPean: #COP26 #Glasgow #COP26Glasgow #Scotland #ClimateChange #environment #GlobalWarming #COP26Scotland #ClimateEmergency #climateem…",FALSE,0,NA,2021-09-22 17:30:25,FALSE,NA,"1440730214535892992",NA,"<a href=""https://Eco1stArt.com"" rel=""nofollow"">Eco Promotions</a>","Eco1stArt",1,TRUE,FALSE,NA,NA
"RT @MacPean: #COP26 #Glasgow #COP26Glasgow #Scotland #ClimateChange #environment #GlobalWarming #COP26Scotland #ClimateEmergency #climateem…",FALSE,0,NA,2021-09-22 17:30:15,FALSE,NA,"1440730175134593027",NA,"<a href=""https://Eco1stArt.com"" rel=""nofollow"">Eco Promotions</a>","Eco1stArt",3,TRUE,FALSE,NA,NA
"WorldGBC Net Zero Carbon Buildings Commitment expands to include embodied carbon: https://t.co/Hj8GpyUTFz… https://t.co/oPoPDfOYjK",FALSE,0,NA,2021-09-22 17:30:14,TRUE,NA,"1440730170051022860",NA,"<a href=""https://www.constantcontact.com/"" rel=""nofollow"">Constant Contact - Social Posts</a>","arniegess",0,FALSE,FALSE,NA,NA
"WorldGBC Net Zero Carbon Buildings Commitment expands to include embodied carbon: https://t.co/TnN2U01R8T… https://t.co/mtSnckG8xn",FALSE,0,NA,2021-09-22 17:30:12,TRUE,NA,"1440730162862034947",NA,"<a href=""https://www.constantcontact.com/"" rel=""nofollow"">Constant Contact - Social Posts</a>","constructca",0,FALSE,FALSE,NA,NA
"USGS and partners help understand when/where #bluewingedteal #ducks could transmit #avianflu to domestic #chicken a… https://t.co/OrcuTlO16e",FALSE,14,NA,2021-09-22 17:30:11,TRUE,NA,"1440730158294462470",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","USGS",6,FALSE,FALSE,NA,NA
"RT @safiranand: I found this so true. #trees #environment https://t.co/umIuurxVw1",FALSE,0,NA,2021-09-22 17:30:09,FALSE,NA,"1440730147364093958",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wewealth1",12,TRUE,FALSE,NA,NA
"#COP26 #Glasgow #COP26Glasgow #Scotland #ClimateChange #environment #GlobalWarming #COP26Scotland #ClimateEmergency… https://t.co/WNk9eGrK48",FALSE,0,NA,2021-09-22 17:30:01,TRUE,NA,"1440730115328020482",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MacPean",1,FALSE,FALSE,NA,NA
"#COP26 #Glasgow #COP26Glasgow #Scotland #ClimateChange #environment #GlobalWarming #COP26Scotland #ClimateEmergency… https://t.co/7Il7OxrewE",FALSE,1,NA,2021-09-22 17:29:25,TRUE,NA,"1440729961896177672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MacPean",3,FALSE,FALSE,NA,NA
"RT @iemanet: Registration for #IEMAConnect21: #Environment &amp; #Sustainability Professionals' Conference opens this Thursday! Our first ever…",FALSE,0,NA,2021-09-22 17:29:23,FALSE,NA,"1440729955780870157",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","u_mazhar",4,TRUE,FALSE,NA,NA
"Once you have experienced driving an electric powered car gasoline powered cars will not satisfy you. #solar #environment",FALSE,0,NA,2021-09-22 17:29:21,FALSE,NA,"1440729948818345985",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","fishnure",0,FALSE,FALSE,NA,NA
"#CornwallCPRE #CPRECornwall #CampaignToProtectRuralCornwall #SaveOurCountryside #iLoveCornwall #CornwallMatters… https://t.co/Ic0KiC9bG0",FALSE,1,NA,2021-09-22 17:27:41,TRUE,NA,"1440729528318398476",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CPRECornwall",0,FALSE,FALSE,NA,NA
"#CornwallCPRE #CPRECornwall #CampaignToProtectRuralCornwall #SaveOurCountryside #iLoveCornwall #CornwallMatters… https://t.co/sJvUERVse4",FALSE,1,NA,2021-09-22 17:27:27,TRUE,NA,"1440729469711360003",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CPRECornwall",0,FALSE,FALSE,NA,NA
"#CornwallCPRE #CPRECornwall #CampaignToProtectRuralCornwall #SaveOurCountryside #iLoveCornwall #CornwallMatters… https://t.co/RZ0JIrDL95",FALSE,1,NA,2021-09-22 17:27:09,TRUE,NA,"1440729395409264640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CPRECornwall",0,FALSE,FALSE,NA,NA
"RT @IOPenvironment: Registrations are open for #EnviroResearch2021! Free-to-attend, this event will bring leading experts together to addre…",FALSE,0,NA,2021-09-22 17:26:29,FALSE,NA,"1440729226827612183",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JamesInyamarere",11,TRUE,FALSE,NA,NA
"RT @Dir_Education: On #WorldOzoneDay, students of #DelhiGovtSchools created awareness about #environment by some exceptional drawings

#Ozo…",FALSE,0,NA,2021-09-22 17:25:08,FALSE,NA,"1440728886933745666",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sanjaysubhas1",43,TRUE,FALSE,NA,NA
"Though originally filmed a couple of years ago, these issues are just as relevant today #nutrientremoval #reuse… https://t.co/7v8XPbyg3r",FALSE,0,NA,2021-09-22 17:24:21,TRUE,NA,"1440728686987079685",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AquaPoint",0,FALSE,FALSE,NA,NA
"RT @AdityaS21674574: Indian Rhinoceros - Mom &amp; Junior, Kaziranga National Park.
Sadly, poaching continues for their horns. 
Living proof th…",FALSE,0,NA,2021-09-22 17:23:05,FALSE,NA,"1440728368178106382",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RhinoDaySept22",1,TRUE,FALSE,NA,NA
"RT @HenryK_B_: @luisbaram #Climate has became just a nice excuse for destroying the #Environment at expense of taxpayers' money.

#GreenNew…",FALSE,0,NA,2021-09-22 17:22:32,FALSE,NA,"1440728231598956554",NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>","CorradoTopi",6,TRUE,FALSE,NA,NA
"RT @MirageNewsCom: Functioning of terrestrial ... 
https://t.co/mfPYwaya0Y
#Anderson #CarbonDioxide #ClimateChange #Earth #Efficiency #Envi…",FALSE,0,NA,2021-09-22 17:22:27,FALSE,NA,"1440728210799357961",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">SDGsCoLab</a>","SDGsCoLab",1,TRUE,FALSE,NA,NA
"Nature provides a free lunch, but only if we control our appetites. William Ruckelshaus #environment",FALSE,0,NA,2021-09-22 17:22:20,FALSE,NA,"1440728180269060097",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","TheOrganicView",0,FALSE,FALSE,NA,NA
"RT @RenkaPolakova: Please join us on Dec 4 #GlobalCrisisTime4Truth #CreativeSociety https://t.co/w9KtBl0PIk
A few invitations from hundreds…",FALSE,0,NA,2021-09-22 17:22:19,FALSE,NA,"1440728177786060812",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrO70QeoLaso0fK",39,TRUE,FALSE,NA,NA
"RT @HenryK_B_: @luisbaram #Climate has became just a nice excuse for destroying the #Environment at expense of taxpayers' money.

#GreenNew…",FALSE,0,NA,2021-09-22 17:22:16,FALSE,NA,"1440728163110117383",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArmanJill",6,TRUE,FALSE,NA,NA
"RT @FikreJesus: 🇪🇷🐪🦌Nature is precious. Over many yrs, protected enclosures, covering hundreds of thousands of acres, have been established…",FALSE,0,NA,2021-09-22 17:21:19,FALSE,NA,"1440727925012107266",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","timnitweldeghi2",122,TRUE,FALSE,NA,NA
